committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,election_type,fec_election_type_desc,fec_election_year,back_reference_transaction_id,back_reference_schedule_id,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,sub_id,pdf_url
C00672295,FRIENDS OF LUCY MCBATH,2025,Q1,202504159755655791,17,500584260,1887546,ORG,ORGANIZATION,,,DELTA AIR LINES,GA,AIRFARE,X,,2025-03-14 0:00:00,558.57,P2026,PRIMARY,2026,500584259,SB17,4041520251184156805,ATLANTA,303541989,OTHER,*,4042520251186691379,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755655791
C00376087,MARIO DIAZ-BALART FOR CONGRESS,2025,Q1,202504159755518943,17,BF9E312B51F2D49C9BB9,1887164,ORG,ORGANIZATION,,,AT&T WIRELESS SERVICES,GA,WIRELESS SERVICE,,,2025-02-18 0:00:00,297.58,P2026,PRIMARY,2026,,,4041520251184156572,ATLANTA,303485773,OTHER,,4042520251186689905,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755518943
C00504019,RICK W. ALLEN FOR CONGRESS,2025,Q1,202504159755352485,17,B6CB3A7CB2B6149E9943,1886382,ORG,ORGANIZATION,,,CARD SERVICES CENTER,GA,FEES,X,,2025-01-11 0:00:00,16.69,P2026,PRIMARY,2026,B43092B4237354E9295E,SB17,4041520251184156109,ATLANTA,303485025,OTHER,,4042520251186690333,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755352485
C00443218,WICKER FOR SENATE,2025,Q1,202504159755568597,17,B553A3A3AF2F442239E8,1887278,ORG,ORGANIZATION,,,AT&T,GA,PHONE,,,2025-03-25 0:00:00,441.27,P2030,PRIMARY,2030,,,4041520251184156632,ATLANTA,303485262,OTHER,,4042520251186697578,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755568597
C00897751,PEGGY FLANAGAN FOR MINNESOTA,2025,Q1,202504159755646004,17,500159416,1887483,ORG,ORGANIZATION,,,DELTA,GA,AIRFARE,X,,2025-03-02 0:00:00,410.48,P2026,PRIMARY,2026,500159413,SB17,4041520251184156761,ATLANTA,303541989,OTHER,*,4042520251186693623,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755646004
C00266940,SANFORD BISHOP FOR CONGRESS,2025,Q1,202504159755803809,17,500441414,1887654,ORG,ORGANIZATION,,,FLINT RIVER ENTERTAINMENT,GA,SPONSORSHIP,,,2025-02-17 0:00:00,500,P2026,PRIMARY,2026,,,4041520251184156879,ALBANY,317012830,OTHER,,4042520251186691464,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755803809
C00443218,WICKER FOR SENATE,2025,Q1,202504159755568602,17,B0174572C3B8C4482A41,1887278,ORG,ORGANIZATION,,,KIMPTON SYLVAN ATLANTA,GA,LODGING,X,,2025-01-31 0:00:00,948.86,P2030,PRIMARY,2030,B53474227920140C7ADC,SB17,4041520251184156632,ATLANTA,303052301,TRAVEL,,4042520251186697595,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755568602
C00896423,SAM COUVILLON FOR CONGRESS,2025,Q1,202504159755353756,17,B81EF12C565A341A69CF,1886410,ORG,ORGANIZATION,,,"CAMPAIGN CONSULTING GROUP, LLC",GA,FUNDRAISING CONSULTING,,,2025-02-14 0:00:00,5035,P2026,PRIMARY,2026,,,4041520251184156131,ATLANTA,303251336,OTHER,,4042520251186690550,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755353756
C00672295,FRIENDS OF LUCY MCBATH,2025,Q1,202504159755655757,17,500575383,1887546,ORG,ORGANIZATION,,,TRUIST (FORMERLY SUNTRUST),GA,BANK FEES,,,2025-01-21 0:00:00,15,P2026,PRIMARY,2026,,,4041520251184156805,ROSWELL,300752232,OTHER,,4042520251186691277,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755655757
C00672295,FRIENDS OF LUCY MCBATH,2025,Q1,202504159755655792,17,500584265,1887546,ORG,ORGANIZATION,,,DELTA AIR LINES,GA,AIRFARE,X,,2025-03-14 0:00:00,686.96,P2026,PRIMARY,2026,500584259,SB17,4041520251184156805,ATLANTA,303541989,OTHER,*,4042520251186691383,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755655792
C00786657,FRY FOR CONGRESS,2025,Q1,202504159755436501,17,B737AF5395C544ADB813,1887010,ORG,ORGANIZATION,,,STATE FARM,GA,CAR INSURANCE,,,2025-02-21 0:00:00,181.16,P2026,PRIMARY,2026,,,4041520251184156479,NORTH METRO,300298002,OTHER,,4042520251186697143,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755436501
C00740100,"CLYDE FOR CONGRESS, INC.",2025,Q1,202504159755357980,17,BB15D1676F71148AAB53,1886487,ORG,ORGANIZATION,,,PROFESSIONAL DATA SERVICES,GA,COMPLIANCE CONSULTING,,,2025-01-17 0:00:00,6090.06,,,,,,4041520251184156170,ATHENS,306051332,OTHER,,4042520251186690634,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755357980
C00369801,DAVID SCOTT FOR CONGRESS,2025,Q1,202504159755799719,17,500584716,1887635,ORG,ORGANIZATION,,,ULINE SHIPPING SUPPLIES,GA,SHIPPING,X,,2025-03-13 0:00:00,556.09,,,,500583918,SB17,4041520251184156865,BUFORD,305185028,OTHER,*,4042520251186690228,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755799719
C00443218,WICKER FOR SENATE,2025,Q1,202504159755568609,17,B2F8AEDC089A747C19E7,1887278,ORG,ORGANIZATION,,,BRANDED BRIDGE LINE,GA,CONFERENCE CALL,X,,2025-02-26 0:00:00,24.99,P2030,PRIMARY,2030,B62115A141B8C4D2BAD4,SB17,4041520251184156632,ATLANTA,303122276,OTHER,,4042520251186697616,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755568609
C00504019,RICK W. ALLEN FOR CONGRESS,2025,Q1,202504159755352473,17,BF01FC9028E7B4B35B42,1886382,ORG,ORGANIZATION,,,CARD SERVICES CENTER,GA,CREDIT CARD: SEE BELOW,,,2025-01-11 0:00:00,7879.21,P2026,PRIMARY,2026,,,4041520251184156109,ATLANTA,303485025,OTHER,,4042520251186690299,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755352473
C00706747,FRIENDS OF MCCORMICK,2025,Q1,202504159755515886,17,B8E6F01368D7247C0BB3,1887117,ORG,ORGANIZATION,,,AMAZON,GA,OFFICE SUPPLIES,,,2025-03-24 0:00:00,17.11,P2026,PRIMARY,2026,,,4041520251184156545,SEATTLE,98109,ADMINISTRATIVE,,4042520251186690681,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755515886
C00896423,SAM COUVILLON FOR CONGRESS,2025,Q1,202504159755353760,17,BCA5251B912D648D8896,1886410,ORG,ORGANIZATION,,,VALLEY GREEN CONSULTING LLC,GA,COMPLIANCE CONSULTING,,,2025-03-24 0:00:00,2500,P2026,PRIMARY,2026,,,4041520251184156131,ATLANTA,303423429,OTHER,,4042520251186690563,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755353760
C00897751,PEGGY FLANAGAN FOR MINNESOTA,2025,Q1,202504159755645996,17,500158751,1887483,ORG,ORGANIZATION,,,DELTA,GA,AIRFARE,X,,2025-03-27 0:00:00,1197.96,P2026,PRIMARY,2026,500158713,SB17,4041520251184156761,ATLANTA,303541989,OTHER,*,4042520251186693600,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755645996
C00543892,LOUDERMILK FOR CONGRESS,2025,Q1,202504159755383341,17,BE5E3F970C85C4543934,1886751,ORG,ORGANIZATION,,,"PROFESSIONAL DATA SERVICES, INC.",GA,COMPLIANCE CONSULTING,,,2025-03-18 0:00:00,1526.57,,,,,,4041520251184156313,ATHENS,306051332,OTHER,,4042520251186691185,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755383341
C00540732,SCHATZ FOR SENATE,2025,Q1,202504159755648588,17,501235800,1887495,ORG,ORGANIZATION,,,BUSINESS CARD SERVICES,GA,"CREDIT CARD PAYMENT, BELOW IF ITEMIZED",,,2025-02-20 0:00:00,399.29,P2028,PRIMARY,2028,,,4041520251184156767,COLUMBUS,319023066,OTHER,,4042520251186691948,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755648588
C00648295,RUSS FULCHER FOR IDAHO,2025,Q1,202504159755358692,17,BA8AD7930F2674875888,1886493,ORG,ORGANIZATION,,,MAILCHIMP,GA,EMAIL SERVICES,,,2025-01-28 0:00:00,300,P2026,PRIMARY,2026,,,4041520251184156174,ATLANTA,303081884,OTHER,,4042520251186692615,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755358692
C00504019,RICK W. ALLEN FOR CONGRESS,2025,Q1,202504159755352463,17,B309A1736A2B9467595C,1886382,ORG,ORGANIZATION,,,"VALLEY GREEN CONSULTING, LLC",GA,COMPLIANCE CONSULTING,,,2025-02-10 0:00:00,2000,P2026,PRIMARY,2026,,,4041520251184156109,ATLANTA,303423429,OTHER,,4042520251186690268,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755352463
C00672295,FRIENDS OF LUCY MCBATH,2025,Q1,202504159755655770,17,500585195,1887546,ORG,ORGANIZATION,,,TRUIST (FORMERLY SUNTRUST),GA,BANK FEES,,,2025-03-24 0:00:00,80,P2026,PRIMARY,2026,,,4041520251184156805,ROSWELL,300752232,OTHER,,4042520251186691317,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755655770
C00672295,FRIENDS OF LUCY MCBATH,2025,Q1,202504159755655779,17,500586407,1887546,ORG,ORGANIZATION,,,EXECUTIVE PROTECTION AGENCIES LLC,GA,EVENT SERVICES - SECURITY,,,2025-03-31 0:00:00,800,P2026,PRIMARY,2026,,,4041520251184156805,ATLANTA,303168011,OTHER,,4042520251186691345,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755655779
C00376087,MARIO DIAZ-BALART FOR CONGRESS,2025,Q1,202504159755518938,17,B873A34A1A0DD4650925,1887164,ORG,ORGANIZATION,,,CHARTER UP,GA,TRANSPORTATION,,,2025-02-10 0:00:00,1903.42,P2026,PRIMARY,2026,,,4041520251184156572,ATLANTA,30326,OTHER,,4042520251186689889,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755518938
C00786657,FRY FOR CONGRESS,2025,Q1,202504159755436494,17,B47A830A78B7244AE8F4,1887010,ORG,ORGANIZATION,,,DELTA AIR,GA,AIRFARE,,,2025-02-14 0:00:00,359.19,P2026,PRIMARY,2026,,,4041520251184156479,ATLANTA,303541989,OTHER,,4042520251186697123,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755436494
C00775015,SCHMITT FOR SENATE,2025,Q1,202504159755648857,17,SB17.I3174,1887496,ORG,ORGANIZATION,,,CHICK-FIL-A,GA,FOOD / BEVERAGE,X,,2025-02-28 0:00:00,29.01,,,,SB17.I3116,SB17,4041520251184156768,ATLANTA,30349,OTHER,,4042520251186694553,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755648857
C00376087,MARIO DIAZ-BALART FOR CONGRESS,2025,Q1,202504159755518963,17,B72D7ACA9A42040B4807,1887164,ORG,ORGANIZATION,,,AT&T WIRELESS SERVICES,GA,WIRELESS SERVICE,,,2025-03-17 0:00:00,339.32,P2026,PRIMARY,2026,,,4041520251184156572,ATLANTA,303485773,OTHER,,4042520251186689966,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755518963
C00706747,FRIENDS OF MCCORMICK,2025,Q1,202504159755515883,17,B1C3DCBC7C31340B7BFB,1887117,ORG,ORGANIZATION,,,AMAZON,GA,OFFICE SUPPLIES,,,2025-02-21 0:00:00,72.75,P2026,PRIMARY,2026,,,4041520251184156545,SEATTLE,98109,ADMINISTRATIVE,,4042520251186690672,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755515883
C00504704,CRAMER FOR SENATE,2025,Q1,202504159755659410,17,SB17.I23041,1887572,ORG,ORGANIZATION,,,DELTA,GA,TRAVEL,,,2025-03-24 0:00:00,763.37,,,,,,4041520251184156824,ATLANTA,30354,OTHER,,4042520251186696372,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755659410
C00672295,FRIENDS OF LUCY MCBATH,2025,Q1,202504159755655787,17,500582188,1887546,ORG,ORGANIZATION,,,FIRST BANK MERCHANT SERVICES,GA,MERCHANT FEES,,,2025-03-03 0:00:00,19.95,P2026,PRIMARY,2026,,,4041520251184156805,ATLANTA,303421335,OTHER,,4042520251186691369,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755655787
C00504704,CRAMER FOR SENATE,2025,Q1,202504159755659412,17,SB17.I23048,1887572,ORG,ORGANIZATION,,,DELTA,GA,TRAVEL,,,2025-03-06 0:00:00,488.36,,,,,,4041520251184156824,ATLANTA,30354,OTHER,,4042520251186696379,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755659412
C00666396,MICHAEL WALTZ FOR CONGRESS,2025,Q1,202504159755354014,17,SB17.I23249,1886422,ORG,ORGANIZATION,,,CLASSIC CITY BANK,GA,BANK FEE,,,2025-03-28 0:00:00,20,,,,,,4041520251184156135,ATHENS,30606,OTHER,,4042520251186689394,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755354014
C00482737,AUSTIN SCOTT FOR CONGRESS INC,2025,Q1,202504159755422467,17,BDCC48F232E7B4DAD95E,1886925,ORG,ORGANIZATION,,,CARPENTER ROAD SELF-STORAGE,GA,STORAGE,X,,2025-02-12 0:00:00,100,,,,B1D3AD15335B74F37A6F,SB17,4041520251184156417,TIFTON,317938167,OTHER,,4042520251186691014,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755422467
C00482737,AUSTIN SCOTT FOR CONGRESS INC,2025,Q1,202504159755422460,17,B4F356A868CCA4A41948,1886925,ORG,ORGANIZATION,,,16 EAST BAR AND GRILL,GA,MEETING EXPENSE,X,,2025-01-14 0:00:00,262.54,,,,BF12B2088B0B44E4E975,SB17,4041520251184156417,CORDELE,310155328,MATERIALS,,4042520251186690993,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755422460
C00460063,BILLY LONG FOR SENATE,2025,TER,202504159756073572,17,B250A07E3784C4729AC0,1888176,ORG,ORGANIZATION,,,TSYS,GA,CREDIT CARD PROCESSING,,,2025-03-31 0:00:00,141.45,P2022,PRIMARY,2022,,,4041620251184296121,COLUMBUS,319014222,OTHER,,4042520251186697728,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756073572
C00723916,MARY MILLER FOR CONGRESS,2025,Q1,202504159755954102,17,DUKN7AAN6SVX72EEF5S2,1887790,ORG,ORGANIZATION,,,SERVISFIRST BANK,GA,BANK FEE,,,2025-01-31 0:00:00,50.4,P2026,PRIMARY,2026,,,4041520251184156959,ATLANTA,30339,OTHER,,4042520251186694013,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755954102
C00847400,GLORIA FOR TENNESSEE,2025,Q1,202504159756031440,17,500772722,1887893,ORG,ORGANIZATION,,,BEEN VERIFIED,GA,SOFTWARE,X,,2025-01-02 0:00:00,75.29,,,,500772716,SB17,4041520251184157032,ATLANTA,303485168,OTHER,*,4042520251186692294,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756031440
C00543892,LOUDERMILK FOR CONGRESS,2025,Q1,202504159755383344,17,BB21969B777A54EF3AC0,1886751,ORG,ORGANIZATION,,,WELLS FARGO,GA,BANK FEES,,,2025-01-02 0:00:00,416.1,,,,,,4041520251184156313,CARTERSVILLE,301213353,OTHER,,4042520251186691194,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755383344
C00504019,RICK W. ALLEN FOR CONGRESS,2025,Q1,202504159755352478,17,BED81BAD831C54678BFF,1886382,ORG,ORGANIZATION,,,CARD SERVICES CENTER,GA,CREDIT CARD: SEE BELOW,,,2025-03-12 0:00:00,3082.03,P2026,PRIMARY,2026,,,4041520251184156109,ATLANTA,303485025,OTHER,,4042520251186690314,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755352478
C00482737,AUSTIN SCOTT FOR CONGRESS INC,2025,Q1,202504159755422475,17,B5EA85FDC7184467E855,1886925,ORG,ORGANIZATION,,,PROFESSIONAL DATA SERVICES,GA,COMPLIANCE CONSULTING,,,2025-02-28 0:00:00,1524.5,,,,,,4041520251184156417,ATHENS,306051332,OTHER,,4042520251186691039,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755422475
C00540732,SCHATZ FOR SENATE,2025,Q1,202504159755648596,17,501236731,1887495,ORG,ORGANIZATION,,,"ADP, INC",GA,PAYROLL,,,2025-02-27 0:00:00,355.71,P2028,PRIMARY,2028,,,4041520251184156767,AUGUSTA,309099373,OTHER,,4042520251186691973,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755648596
C00786657,FRY FOR CONGRESS,2025,Q1,202504159755436477,17,B55DC0E4465B5457A8B2,1887010,ORG,ORGANIZATION,,,MAILCHIMP,GA,SOFTWARE SERVICE,,,2025-01-21 0:00:00,349.89,P2026,PRIMARY,2026,,,4041520251184156479,ATLANTA,303081884,OTHER,,4042520251186697070,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755436477
C00797464,"WAYNE JOHNSON FOR CONGRESS, INC.",2025,Q1,202504159755382884,17,SB17.4933,1886743,ORG,ORGANIZATION,,,PROFESSIONAL DATA SERVICES,GA,COMPLIANCE CONSULTING,,,2025-01-27 0:00:00,4312,,,,,,4041520251184156308,ATHENS,30606,OTHER,,4042520251186689851,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755382884
C00543892,LOUDERMILK FOR CONGRESS,2025,Q1,202504159755383334,17,BA39E89826F334C40A2E,1886751,ORG,ORGANIZATION,,,CARTERSVILLE STORAGE,GA,STORAGE,,,2025-03-03 0:00:00,164,,,,,,4041520251184156313,CARTERSVILLE,301204841,OTHER,,4042520251186691163,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755383334
C00672295,FRIENDS OF LUCY MCBATH,2025,Q1,202504159755655787,17,500575168,1887546,ORG,ORGANIZATION,,,NORTH GEORGIA LABOR COUNCIL,GA,EVENT TICKET/PROGRAM AD,,,2025-01-15 0:00:00,350,P2026,PRIMARY,2026,,,4041520251184156805,ATLANTA,303122755,OTHER,,4042520251186691367,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755655787
C00672295,FRIENDS OF LUCY MCBATH,2025,Q1,202504159755655746,17,500582191,1887546,ORG,ORGANIZATION,,,FIRST BANK MERCHANT SERVICES,GA,MERCHANT FEES,,,2025-03-03 0:00:00,42.9,P2026,PRIMARY,2026,,,4041520251184156805,ATLANTA,303421335,OTHER,,4042520251186691244,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755655746
C00896423,SAM COUVILLON FOR CONGRESS,2025,Q1,202504159755353758,17,B20D9DEB1B6734E77959,1886410,ORG,ORGANIZATION,,,RMS STRATEGIES LLC,GA,EXPENSE REIMBURSEMENT: SEE BELOW,,,2025-02-04 0:00:00,1860.5,P2026,PRIMARY,2026,,,4041520251184156131,MARIETTA,300601407,MATERIALS,,4042520251186690557,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755353758
C00504704,CRAMER FOR SENATE,2025,Q1,202504159755659411,17,SB17.I23045,1887572,ORG,ORGANIZATION,,,DELTA,GA,TRAVEL,,,2025-03-26 0:00:00,518.19,,,,,,4041520251184156824,ATLANTA,30354,OTHER,,4042520251186696376,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755659411
C00672295,FRIENDS OF LUCY MCBATH,2025,Q1,202504159755655784,17,500564908,1887546,ORG,ORGANIZATION,,,FIRST BANK MERCHANT SERVICES,GA,MERCHANT FEES,,,2025-01-02 0:00:00,9.95,P2026,PRIMARY,2026,,,4041520251184156805,ATLANTA,303421335,OTHER,,4042520251186691360,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755655784
C00369801,DAVID SCOTT FOR CONGRESS,2025,Q1,202504159755799728,17,500583916,1887635,ORG,ORGANIZATION,,,PUBLIC STORAGE,GA,STORAGE UNIT,,,2025-03-04 0:00:00,371,,,,,,4041520251184156865,RIVERDALE,30274,OTHER,,4042520251186690255,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755799728
C00706747,FRIENDS OF MCCORMICK,2025,Q1,202504159755515883,17,B3194B2FB32804DBE9CD,1887117,ORG,ORGANIZATION,,,AMAZON,GA,OFFICE SUPPLIES,,,2025-02-25 0:00:00,114.08,P2026,PRIMARY,2026,,,4041520251184156545,SEATTLE,98109,ADMINISTRATIVE,,4042520251186690673,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755515883
C00786657,FRY FOR CONGRESS,2025,Q1,202504159755436502,17,BB13C6EE774994946B5D,1887010,ORG,ORGANIZATION,,,MAILCHIMP,GA,SOFTWARE SERVICE,,,2025-02-24 0:00:00,349.89,P2026,PRIMARY,2026,,,4041520251184156479,ATLANTA,303081884,OTHER,,4042520251186697146,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755436502
C00672295,FRIENDS OF LUCY MCBATH,2025,Q1,202504159755655765,17,500578494,1887546,ORG,ORGANIZATION,,,FIRST BANK MERCHANT SERVICES,GA,MERCHANT FEES,,,2025-02-03 0:00:00,42.9,P2026,PRIMARY,2026,,,4041520251184156805,ATLANTA,303421335,OTHER,,4042520251186691302,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755655765
C00672295,FRIENDS OF LUCY MCBATH,2025,Q1,202504159755655764,17,500580674,1887546,ORG,ORGANIZATION,,,TRUIST (FORMERLY SUNTRUST),GA,BANK FEES,,,2025-02-21 0:00:00,115,P2026,PRIMARY,2026,,,4041520251184156805,ROSWELL,300752232,OTHER,,4042520251186691299,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755655764
C00750307,FALLON FOR CONGRESS,2025,Q1,202504159755633979,17,B0C2F708528AF4428B94,1887405,ORG,ORGANIZATION,,,CLASSIC CITY BANK,GA,BANK FEES,,,2025-03-25 0:00:00,200,G2026,GENERAL,2026,,,4041520251184156705,ATHENS,306063417,OTHER,,4042520251186690588,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755633979
C00897439,ANDRES CASTRO FOR CONGRESS,2025,Q1,202504159755798133,17,SB17.4133,1887628,ORG,ORGANIZATION,C00897439,,FTR POLITICAL STRATEGIES,GA,CONSULTING,,,2025-02-01 0:00:00,1000,P2026,PRIMARY,2026,,,4041520251184156860,ALPHARETTA,30023,OTHER,,4042520251186690014,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755798133
C00540732,SCHATZ FOR SENATE,2025,Q1,202504159755648608,17,501235794,1887495,ORG,ORGANIZATION,,,"ADP, INC",GA,PAYROLL TAXES,,,2025-02-13 0:00:00,194.59,P2028,PRIMARY,2028,,,4041520251184156767,AUGUSTA,309099373,OTHER,,4042520251186692009,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755648608
C00648295,RUSS FULCHER FOR IDAHO,2025,Q1,202504159755358698,17,B97D85F34F500448089A,1886493,ORG,ORGANIZATION,,,MAILCHIMP,GA,EMAIL SERVICES,,,2025-02-28 0:00:00,300,P2026,PRIMARY,2026,,,4041520251184156174,ATLANTA,303081884,OTHER,,4042520251186692632,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755358698
C00796672,UNITED WITH DELIA FOR CONGRESS,2025,Q1,202504159755420278,17,500329517,1886901,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,TRAVEL,,,2025-03-25 0:00:00,498.48,P2026,PRIMARY,2026,,,4041520251184156400,ATLANTA,303541989,OTHER,,4042520251186693481,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755420278
C00482737,AUSTIN SCOTT FOR CONGRESS INC,2025,Q1,202504159755422462,17,BEA97D2E6B3214469AE1,1886925,ORG,ORGANIZATION,,,CARPENTER ROAD SELF-STORAGE,GA,STORAGE,X,,2025-01-14 0:00:00,100,,,,BF12B2088B0B44E4E975,SB17,4041520251184156417,TIFTON,317938167,OTHER,,4042520251186691000,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755422462
C00706747,FRIENDS OF MCCORMICK,2025,Q1,202504159755515897,17,B1F71FEF2EB1549B9BDB,1887117,ORG,ORGANIZATION,,,KROGER,GA,FOOD AND BEVERAGE,X,,2025-02-22 0:00:00,52.36,P2026,PRIMARY,2026,BD7FF275307FB45ABA76,SB17,4041520251184156545,SUWANEE,30024,OTHER,,4042520251186690714,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755515897
C00897751,PEGGY FLANAGAN FOR MINNESOTA,2025,Q1,202504159755646010,17,500158740,1887483,ORG,ORGANIZATION,,,DELTA,GA,AIRFARE,X,,2025-03-26 0:00:00,436.49,P2026,PRIMARY,2026,500158670,SB17,4041520251184156761,ATLANTA,303541989,OTHER,*,4042520251186693642,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755646010
C00672295,FRIENDS OF LUCY MCBATH,2025,Q1,202504159755655746,17,500581102,1887546,ORG,ORGANIZATION,,,DELTA AIR LINES,GA,AIRFARE,,,2025-02-25 0:00:00,311.48,P2026,PRIMARY,2026,,,4041520251184156805,ATLANTA,303541989,OTHER,,4042520251186691246,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755655746
C00440362,JIM RISCH FOR U.S. SENATE COMMITTEE,2025,Q1,202504159756071873,17,BF8ED3D5453904D778F0,1888147,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,TRAVEL EXPENSES AND FEES,X,,2025-02-14 0:00:00,359.19,P2026,PRIMARY,2026,B4B80049DF5AC4DD0A29,SB17,4041620251184296099,ATLANTA,303206001,MATERIALS,,4042520251186692807,https://docquery.fec.gov/cgi-bin/fecimg/?202504159756071873
C00796672,UNITED WITH DELIA FOR CONGRESS,2025,Q1,202504159755420278,17,500329516,1886901,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,TRAVEL,,,2025-03-25 0:00:00,498.48,P2026,PRIMARY,2026,,,4041520251184156400,ATLANTA,303541989,OTHER,,4042520251186693480,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755420278
C00540732,SCHATZ FOR SENATE,2025,Q1,202504159755648597,17,501234661,1887495,ORG,ORGANIZATION,,,"ADP, INC",GA,PAYROLL FEES,,,2025-02-07 0:00:00,105.16,P2028,PRIMARY,2028,,,4041520251184156767,AUGUSTA,309099373,OTHER,,4042520251186691977,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755648597
C00369801,DAVID SCOTT FOR CONGRESS,2025,Q1,202504159755799726,17,500581220,1887635,ORG,ORGANIZATION,,,PUBLIC STORAGE,GA,STORAGE UNIT,,,2025-01-03 0:00:00,371,,,,,,4041520251184156865,RIVERDALE,30274,OTHER,,4042520251186690251,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755799726
C00896423,SAM COUVILLON FOR CONGRESS,2025,Q1,202504159755353756,17,B83D53D064F1C420D8A9,1886410,ORG,ORGANIZATION,,,"CAMPAIGN CONSULTING GROUP, LLC",GA,FUNDRAISING CONSULTING,,,2025-03-05 0:00:00,5000,P2026,PRIMARY,2026,,,4041520251184156131,ATLANTA,303251336,OTHER,,4042520251186690551,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755353756
C00672295,FRIENDS OF LUCY MCBATH,2025,Q1,202504159755655737,17,500564910,1887546,ORG,ORGANIZATION,,,FIRST BANK MERCHANT SERVICES,GA,MERCHANT FEES,,,2025-01-02 0:00:00,19.95,P2026,PRIMARY,2026,,,4041520251184156805,ATLANTA,303421335,OTHER,,4042520251186691219,https://docquery.fec.gov/cgi-bin/fecimg/?202504159755655737
